Station Number,Station Name,Start Time,End Time,Precipitation
211032,ABIRIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211032,ABIRIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211032,ABIRIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211032,ABIRIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211032,ABIRIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211100,KABRI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211100,KABRI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211100,KABRI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211100,KABRI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211100,KABRI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211100,KABRI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211152,MIILYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211152,MIILYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211152,MIILYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211152,MIILYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211152,MIILYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211152,MIILYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211251,HURFEISH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211251,HURFEISH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211251,HURFEISH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211251,HURFEISH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211251,HURFEISH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211251,HURFEISH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211350,YEHIAM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211350,YEHIAM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211350,YEHIAM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211350,YEHIAM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211350,YEHIAM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211350,YEHIAM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211401,PEQIIN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211401,PEQIIN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211401,PEQIIN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211401,PEQIIN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211401,PEQIIN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211401,PEQIIN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211415,KAFR MAKHUL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211415,KAFR MAKHUL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211415,KAFR MAKHUL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211415,KAFR MAKHUL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211415,KAFR MAKHUL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211415,KAFR MAKHUL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211465,TEFEN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211465,TEFEN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211465,TEFEN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211465,TEFEN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211465,TEFEN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211465,TEFEN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211471,KEFAR SUMEI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211471,KEFAR SUMEI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211471,KEFAR SUMEI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211471,KEFAR SUMEI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211471,KEFAR SUMEI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211471,KEFAR SUMEI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211600,MERON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211600,MERON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211600,MERON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211600,MERON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211600,MERON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211600,MERON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211782,NAHALAMMUDUPPER,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211782,NAHALAMMUDUPPER,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211782,NAHALAMMUDUPPER,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211782,NAHALAMMUDUPPER,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211782,NAHALAMMUDUPPER,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211782,NAHALAMMUDUPPER,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211890,HAR KENAAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211890,HAR KENAAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211890,HAR KENAAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211890,HAR KENAAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211890,HAR KENAAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211890,HAR KENAAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
211960,BEITJANN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
211960,BEITJANN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
211960,BEITJANN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
211960,BEITJANN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
211960,BEITJANN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
211960,BEITJANN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212171,HARASHIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212171,HARASHIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212171,HARASHIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212171,HARASHIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212171,HARASHIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212171,HARASHIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212351,AMIRIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212351,AMIRIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212351,AMIRIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212351,AMIRIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212351,AMIRIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212351,AMIRIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212601,PAROD ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212601,PAROD ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212601,PAROD ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212601,PAROD ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212601,PAROD ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212601,PAROD ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212670,AMMIAD,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212670,AMMIAD,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212670,AMMIAD,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212670,AMMIAD,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212670,AMMIAD,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212670,AMMIAD,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212840,MIKHMANIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212840,MIKHMANIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212840,MIKHMANIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212840,MIKHMANIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212840,MIKHMANIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212840,MIKHMANIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212845,ESHHAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212845,ESHHAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212845,ESHHAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212845,ESHHAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212845,ESHHAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212845,ESHHAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212901,YAVOR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212901,YAVOR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212901,YAVOR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212901,YAVOR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212901,YAVOR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212901,YAVOR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212950,HUQOQ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212950,HUQOQ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212950,HUQOQ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212950,HUQOQ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212950,HUQOQ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212950,HUQOQ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
212980,YUVALIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
212980,YUVALIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
212980,YUVALIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
212980,YUVALIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
212980,YUVALIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
212980,YUVALIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213010,LESHEM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213010,LESHEM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213010,LESHEM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213010,LESHEM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213010,LESHEM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213010,LESHEM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213053,DEIR HANNA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213053,DEIR HANNA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213053,DEIR HANNA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213053,DEIR HANNA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213053,DEIR HANNA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213053,DEIR HANNA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213119,HARARIT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213119,HARARIT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213119,HARARIT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213119,HARARIT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213119,HARARIT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213119,HARARIT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213130,YAHAD,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213130,YAHAD,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213130,YAHAD,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213130,YAHAD,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213130,YAHAD,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213130,YAHAD,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213160,SHEKHNYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213160,SHEKHNYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213160,SHEKHNYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213160,SHEKHNYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213160,SHEKHNYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213160,SHEKHNYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213173,YODEFAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213173,YODEFAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213173,YODEFAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213173,YODEFAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213173,YODEFAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213173,YODEFAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213201,EILABUN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213201,EILABUN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213201,EILABUN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213201,EILABUN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213201,EILABUN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213201,EILABUN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213212,MASSAD,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213212,MASSAD,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213212,MASSAD,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213212,MASSAD,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213212,MASSAD,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213212,MASSAD,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213221,KOKHAV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213221,KOKHAV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213221,KOKHAV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213221,KOKHAV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213221,KOKHAV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213221,KOKHAV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213240,MORESHET,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213240,MORESHET,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213240,MORESHET,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213240,MORESHET,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213240,MORESHET,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213240,MORESHET,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213451,KEFARHITTIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213451,KEFARHITTIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213451,KEFARHITTIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213451,KEFARHITTIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213451,KEFARHITTIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213451,KEFARHITTIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213598,LAVI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213598,LAVI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213598,LAVI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213598,LAVI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213598,LAVI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213598,LAVI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213652,MIZPA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213652,MIZPA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213652,MIZPA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213652,MIZPA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213652,MIZPA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213652,MIZPA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213681,BET RIMON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213681,BET RIMON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213681,BET RIMON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213681,BET RIMON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213681,BET RIMON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213681,BET RIMON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213775,HARDUF,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213775,HARDUF,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213775,HARDUF,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213775,HARDUF,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213775,HARDUF,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213775,HARDUF,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213881,MENURIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213881,MENURIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213881,MENURIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213881,MENURIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213881,MENURIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213881,MENURIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213901,HASOLELIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213901,HASOLELIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213901,HASOLELIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213901,HASOLELIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213901,HASOLELIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213901,HASOLELIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
213905,ALLONHAGALIL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
213905,ALLONHAGALIL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
213905,ALLONHAGALIL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
213905,ALLONHAGALIL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
213905,ALLONHAGALIL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
213905,ALLONHAGALIL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
214052,KEFARKANNA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
214052,KEFARKANNA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
214052,KEFARKANNA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
214052,KEFARKANNA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
214052,KEFARKANNA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
214052,KEFARKANNA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
214101,SEDEILAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
214101,SEDEILAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
214101,SEDEILAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
214101,SEDEILAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
214101,SEDEILAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
214101,SEDEILAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
214202,HAZOREIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
214202,HAZOREIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
214202,HAZOREIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
214202,HAZOREIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
214202,HAZOREIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
214202,HAZOREIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
214580,QIRYAT TIVON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
214580,QIRYAT TIVON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
214580,QIRYAT TIVON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
214580,QIRYAT TIVON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
214580,QIRYAT TIVON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
214580,QIRYAT TIVON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
214700,BETQESHET,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
214700,BETQESHET,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
214700,BETQESHET,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
214700,BETQESHET,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
214700,BETQESHET,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
214700,BETQESHET,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
214810,SHARONA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
214810,SHARONA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
214810,SHARONA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
214810,SHARONA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
214810,SHARONA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
214810,SHARONA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
214950,BETGAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
214950,BETGAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
214950,BETGAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
214950,BETGAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
214950,BETGAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
214950,BETGAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
215051,TIMRAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
215051,TIMRAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
215051,TIMRAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
215051,TIMRAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
215051,TIMRAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
215051,TIMRAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
215403,TAVOR ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
215403,TAVOR ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
215403,TAVOR ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
215403,TAVOR ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
215403,TAVOR ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
215403,TAVOR ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
215454,YAVNEEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
215454,YAVNEEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
215454,YAVNEEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
215454,YAVNEEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
215454,YAVNEEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
215454,YAVNEEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
215701,IKSAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
215701,IKSAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
215701,IKSAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
215701,IKSAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
215701,IKSAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
215701,IKSAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
215953,KEFARQISH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
215953,KEFARQISH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
215953,KEFARQISH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
215953,KEFARQISH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
215953,KEFARQISH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
215953,KEFARQISH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
216050,DAVERAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
216050,DAVERAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
216050,DAVERAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
216050,DAVERAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
216050,DAVERAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
216050,DAVERAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
216101,GAZIT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
216101,GAZIT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
216101,GAZIT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
216101,GAZIT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
216101,GAZIT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
216101,GAZIT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
220049,NEWEYAAR ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
220049,NEWEYAAR ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
220049,NEWEYAAR ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
220049,NEWEYAAR ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
220049,NEWEYAAR ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
220049,NEWEYAAR ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
220300,KEFARYEHOSHUA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
220300,KEFARYEHOSHUA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00
220300,KEFARYEHOSHUA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00
220300,KEFARYEHOSHUA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00
220300,KEFARYEHOSHUA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00
220300,KEFARYEHOSHUA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00
220350,RAMATDAVID,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00
